timestamp,user,src_ip,country,event_type,EventCode,process,command,file,dest_ip
2026-04-01 11:44:30,admin,203.0.113.5,RU,suspicious_task,,cmd.exe,normal,/var/tmp/file_30.exe,172.16.0.3
2026-04-01 11:45:00,charlie,203.0.113.5,US,dns_query,,powershell.exe,normal,/var/tmp/file_29.exe,198.51.100.23
2026-04-01 11:45:30,alice,203.0.113.5,RU,process_execution,,powershell.exe,normal,/var/tmp/file_45.exe,10.0.0.5
2026-04-01 11:46:00,bob,198.51.100.23,RU,account_created,,explorer.exe,normal,/var/tmp/file_27.exe,203.0.113.5
2026-04-01 11:46:30,alice,198.51.100.23,CN,privilege_escalation,,explorer.exe,normal,/var/tmp/file_2.exe,192.168.1.10
2026-04-01 11:47:00,admin,10.0.0.5,RU,usb_insert,,powershell.exe,normal,/var/tmp/file_15.exe,198.51.100.23
2026-04-01 11:47:30,alice,172.16.0.3,AU,powershell_encoded,,malware.exe,encoded_command,/var/tmp/file_22.exe,10.0.0.5
2026-04-01 11:48:00,alice,172.16.0.3,AU,successful_login,4624.0,powershell.exe,normal,/var/tmp/file_50.exe,198.51.100.23
2026-04-01 11:48:30,bob,203.0.113.5,AU,account_created,,svchost.exe,normal,/var/tmp/file_38.exe,192.168.1.10
2026-04-01 11:49:00,admin,203.0.113.5,AU,suspicious_task,,powershell.exe,normal,/var/tmp/file_36.exe,203.0.113.5
2026-04-01 11:49:30,guest,192.168.1.10,RU,log_cleared,,powershell.exe,normal,/var/tmp/file_26.exe,192.168.1.10
2026-04-01 11:50:00,admin,198.51.100.23,CN,dns_query,,malware.exe,normal,/var/tmp/file_46.exe,203.0.113.5
2026-04-01 11:50:30,bob,198.51.100.23,IN,process_execution,,cmd.exe,normal,/var/tmp/file_32.exe,172.16.0.3
2026-04-01 11:51:00,charlie,198.51.100.23,IN,account_created,,cmd.exe,normal,/var/tmp/file_38.exe,203.0.113.5
2026-04-01 11:51:30,guest,192.168.1.10,CN,file_access,,explorer.exe,normal,/var/tmp/file_27.exe,198.51.100.23
2026-04-01 11:52:00,admin,203.0.113.5,RU,port_scan,,explorer.exe,normal,/var/tmp/file_9.exe,203.0.113.5
2026-04-01 11:52:30,guest,10.0.0.5,RU,process_execution,,explorer.exe,normal,/var/tmp/file_40.exe,198.51.100.23
2026-04-01 11:53:00,bob,192.168.1.10,CN,privilege_escalation,,cmd.exe,normal,/var/tmp/file_46.exe,203.0.113.5
2026-04-01 11:53:30,bob,198.51.100.23,CN,process_execution,,malware.exe,normal,/var/tmp/file_39.exe,192.168.1.10
2026-04-01 11:54:00,bob,203.0.113.5,CN,file_access,,svchost.exe,normal,/var/tmp/file_33.exe,172.16.0.3
2026-04-01 11:54:30,bob,198.51.100.23,CN,privilege_escalation,,malware.exe,normal,/var/tmp/file_45.exe,10.0.0.5
2026-04-01 11:55:00,alice,198.51.100.23,US,port_scan,,malware.exe,normal,/var/tmp/file_40.exe,10.0.0.5
2026-04-01 11:55:30,admin,172.16.0.3,RU,log_cleared,,malware.exe,normal,/var/tmp/file_19.exe,10.0.0.5
2026-04-01 11:56:00,admin,198.51.100.23,CN,port_scan,,malware.exe,normal,/var/tmp/file_50.exe,10.0.0.5
2026-04-01 11:56:30,alice,192.168.1.10,CN,process_execution,,powershell.exe,normal,/var/tmp/file_16.exe,203.0.113.5
2026-04-01 11:57:00,guest,192.168.1.10,US,usb_insert,,explorer.exe,normal,/var/tmp/file_44.exe,172.16.0.3
2026-04-01 11:57:30,guest,203.0.113.5,US,account_created,,explorer.exe,normal,/var/tmp/file_1.exe,203.0.113.5
2026-04-01 11:58:00,charlie,10.0.0.5,RU,dns_query,,cmd.exe,normal,/var/tmp/file_14.exe,192.168.1.10
2026-04-01 11:58:30,admin,10.0.0.5,AU,privilege_escalation,,svchost.exe,normal,/var/tmp/file_41.exe,198.51.100.23
2026-04-01 11:59:00,admin,203.0.113.5,US,dns_query,,powershell.exe,normal,/var/tmp/file_1.exe,203.0.113.5
2026-04-01 11:59:30,guest,203.0.113.5,US,successful_login,4624.0,svchost.exe,normal,/var/tmp/file_40.exe,198.51.100.23
2026-04-01 12:00:00,charlie,198.51.100.23,RU,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_10.exe,192.168.1.10
2026-04-01 12:00:30,bob,203.0.113.5,CN,usb_insert,,powershell.exe,normal,/var/tmp/file_16.exe,172.16.0.3
2026-04-01 12:01:00,admin,172.16.0.3,CN,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_48.exe,10.0.0.5
2026-04-01 12:01:30,charlie,172.16.0.3,IN,successful_login,4624.0,powershell.exe,normal,/var/tmp/file_14.exe,203.0.113.5
2026-04-01 12:02:00,guest,172.16.0.3,AU,dns_query,,explorer.exe,normal,/var/tmp/file_7.exe,172.16.0.3
2026-04-01 12:02:30,alice,10.0.0.5,RU,successful_login,4624.0,cmd.exe,normal,/var/tmp/file_29.exe,198.51.100.23
2026-04-01 12:03:00,bob,192.168.1.10,IN,log_cleared,,svchost.exe,normal,/var/tmp/file_45.exe,172.16.0.3
2026-04-01 12:03:30,charlie,172.16.0.3,US,account_created,,malware.exe,normal,/var/tmp/file_45.exe,172.16.0.3
2026-04-01 12:04:00,admin,198.51.100.23,US,usb_insert,,svchost.exe,normal,/var/tmp/file_2.exe,10.0.0.5
2026-04-01 12:04:30,bob,203.0.113.5,IN,usb_insert,,cmd.exe,normal,/var/tmp/file_10.exe,10.0.0.5
2026-04-01 12:05:00,alice,172.16.0.3,RU,dns_query,,explorer.exe,normal,/var/tmp/file_48.exe,10.0.0.5
2026-04-01 12:05:30,bob,198.51.100.23,US,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_4.exe,172.16.0.3
2026-04-01 12:06:00,guest,203.0.113.5,US,port_scan,,malware.exe,normal,/var/tmp/file_30.exe,203.0.113.5
2026-04-01 12:06:30,admin,198.51.100.23,US,privilege_escalation,,powershell.exe,normal,/var/tmp/file_36.exe,203.0.113.5
2026-04-01 12:07:00,alice,192.168.1.10,CN,suspicious_task,,cmd.exe,normal,/var/tmp/file_31.exe,203.0.113.5
2026-04-01 12:07:30,admin,172.16.0.3,CN,account_created,,svchost.exe,normal,/var/tmp/file_14.exe,203.0.113.5
2026-04-01 12:08:00,alice,192.168.1.10,AU,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_50.exe,198.51.100.23
2026-04-01 12:08:30,guest,172.16.0.3,CN,process_execution,,malware.exe,normal,/var/tmp/file_48.exe,172.16.0.3
2026-04-01 12:09:00,admin,192.168.1.10,IN,usb_insert,,malware.exe,normal,/var/tmp/file_30.exe,198.51.100.23
2026-04-01 12:09:30,charlie,203.0.113.5,CN,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_34.exe,198.51.100.23
2026-04-01 12:10:00,admin,10.0.0.5,AU,failed_login,4625.0,cmd.exe,normal,/var/tmp/file_15.exe,10.0.0.5
2026-04-01 12:10:30,guest,10.0.0.5,IN,usb_insert,,cmd.exe,normal,/var/tmp/file_37.exe,192.168.1.10
2026-04-01 12:11:00,charlie,203.0.113.5,RU,successful_login,4624.0,explorer.exe,normal,/var/tmp/file_8.exe,10.0.0.5
2026-04-01 12:11:30,bob,10.0.0.5,CN,file_access,,svchost.exe,normal,/var/tmp/file_30.exe,172.16.0.3
2026-04-01 12:12:00,admin,198.51.100.23,US,usb_insert,,svchost.exe,normal,/var/tmp/file_20.exe,192.168.1.10
2026-04-01 12:12:30,guest,198.51.100.23,AU,dns_query,,powershell.exe,normal,/var/tmp/file_38.exe,10.0.0.5
2026-04-01 12:13:00,alice,192.168.1.10,RU,usb_insert,,powershell.exe,normal,/var/tmp/file_38.exe,203.0.113.5
2026-04-01 12:13:30,alice,172.16.0.3,CN,log_cleared,,malware.exe,normal,/var/tmp/file_23.exe,10.0.0.5
2026-04-01 12:14:00,bob,172.16.0.3,RU,log_cleared,,explorer.exe,normal,/var/tmp/file_40.exe,192.168.1.10
2026-04-01 12:14:30,bob,192.168.1.10,CN,dns_query,,malware.exe,normal,/var/tmp/file_44.exe,198.51.100.23
2026-04-01 12:15:00,alice,172.16.0.3,AU,successful_login,4624.0,cmd.exe,normal,/var/tmp/file_33.exe,10.0.0.5
2026-04-01 12:15:30,charlie,192.168.1.10,RU,powershell_encoded,,explorer.exe,encoded_command,/var/tmp/file_34.exe,198.51.100.23
2026-04-01 12:16:00,guest,203.0.113.5,AU,file_access,,explorer.exe,normal,/var/tmp/file_25.exe,203.0.113.5
2026-04-01 12:16:30,bob,203.0.113.5,CN,dns_query,,cmd.exe,normal,/var/tmp/file_19.exe,10.0.0.5
2026-04-01 12:17:00,bob,172.16.0.3,AU,powershell_encoded,,powershell.exe,encoded_command,/var/tmp/file_19.exe,198.51.100.23
2026-04-01 12:17:30,alice,192.168.1.10,CN,privilege_escalation,,powershell.exe,normal,/var/tmp/file_40.exe,198.51.100.23
2026-04-01 12:18:00,alice,192.168.1.10,RU,failed_login,4625.0,explorer.exe,normal,/var/tmp/file_23.exe,172.16.0.3
2026-04-01 12:18:30,guest,172.16.0.3,US,port_scan,,explorer.exe,normal,/var/tmp/file_42.exe,192.168.1.10
2026-04-01 12:19:00,alice,172.16.0.3,US,dns_query,,powershell.exe,normal,/var/tmp/file_16.exe,198.51.100.23
2026-04-01 12:19:30,bob,10.0.0.5,US,suspicious_task,,malware.exe,normal,/var/tmp/file_33.exe,10.0.0.5
2026-04-01 12:20:00,alice,172.16.0.3,RU,log_cleared,,malware.exe,normal,/var/tmp/file_9.exe,203.0.113.5
2026-04-01 12:20:30,charlie,172.16.0.3,RU,privilege_escalation,,svchost.exe,normal,/var/tmp/file_14.exe,198.51.100.23
2026-04-01 12:21:00,bob,203.0.113.5,US,port_scan,,explorer.exe,normal,/var/tmp/file_21.exe,203.0.113.5
2026-04-01 12:21:30,bob,10.0.0.5,AU,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_48.exe,203.0.113.5
2026-04-01 12:22:00,bob,198.51.100.23,AU,account_created,,svchost.exe,normal,/var/tmp/file_32.exe,203.0.113.5
2026-04-01 12:22:30,bob,192.168.1.10,US,log_cleared,,explorer.exe,normal,/var/tmp/file_23.exe,203.0.113.5
2026-04-01 12:23:00,admin,172.16.0.3,AU,successful_login,4624.0,svchost.exe,normal,/var/tmp/file_44.exe,198.51.100.23
2026-04-01 12:23:30,charlie,198.51.100.23,RU,log_cleared,,powershell.exe,normal,/var/tmp/file_13.exe,192.168.1.10
2026-04-01 12:24:00,alice,192.168.1.10,CN,account_created,,malware.exe,normal,/var/tmp/file_20.exe,172.16.0.3
2026-04-01 12:24:30,admin,10.0.0.5,RU,privilege_escalation,,explorer.exe,normal,/var/tmp/file_43.exe,192.168.1.10
2026-04-01 12:25:00,alice,203.0.113.5,CN,successful_login,4624.0,powershell.exe,normal,/var/tmp/file_46.exe,192.168.1.10
2026-04-01 12:25:30,charlie,10.0.0.5,RU,suspicious_task,,powershell.exe,normal,/var/tmp/file_50.exe,10.0.0.5
2026-04-01 12:26:00,guest,198.51.100.23,US,account_created,,explorer.exe,normal,/var/tmp/file_4.exe,10.0.0.5
2026-04-01 12:26:30,alice,192.168.1.10,IN,log_cleared,,explorer.exe,normal,/var/tmp/file_34.exe,10.0.0.5
2026-04-01 12:27:00,bob,10.0.0.5,CN,file_access,,explorer.exe,normal,/var/tmp/file_2.exe,192.168.1.10
2026-04-01 12:27:30,guest,198.51.100.23,CN,suspicious_task,,malware.exe,normal,/var/tmp/file_45.exe,10.0.0.5
2026-04-01 12:28:00,admin,203.0.113.5,AU,port_scan,,malware.exe,normal,/var/tmp/file_32.exe,203.0.113.5
2026-04-01 12:28:30,bob,192.168.1.10,US,failed_login,4625.0,malware.exe,normal,/var/tmp/file_41.exe,198.51.100.23
2026-04-01 12:29:00,admin,192.168.1.10,AU,successful_login,4624.0,powershell.exe,normal,/var/tmp/file_46.exe,203.0.113.5
2026-04-01 12:29:30,charlie,203.0.113.5,AU,dns_query,,malware.exe,normal,/var/tmp/file_45.exe,198.51.100.23
2026-04-01 12:30:00,bob,192.168.1.10,US,port_scan,,malware.exe,normal,/var/tmp/file_23.exe,192.168.1.10
2026-04-01 12:30:30,admin,192.168.1.10,CN,process_execution,,powershell.exe,normal,/var/tmp/file_28.exe,198.51.100.23
2026-04-01 12:31:00,admin,192.168.1.10,IN,failed_login,4625.0,cmd.exe,normal,/var/tmp/file_3.exe,198.51.100.23
2026-04-01 12:31:30,admin,10.0.0.5,US,usb_insert,,malware.exe,normal,/var/tmp/file_17.exe,198.51.100.23
2026-04-01 12:32:00,charlie,192.168.1.10,US,file_access,,powershell.exe,normal,/var/tmp/file_36.exe,203.0.113.5
2026-04-01 12:32:30,bob,10.0.0.5,IN,dns_query,,explorer.exe,normal,/var/tmp/file_47.exe,10.0.0.5
2026-04-01 12:33:00,bob,172.16.0.3,RU,dns_query,,powershell.exe,normal,/var/tmp/file_49.exe,203.0.113.5
2026-04-01 12:33:30,guest,192.168.1.10,AU,dns_query,,svchost.exe,normal,/var/tmp/file_45.exe,10.0.0.5
2026-04-01 12:34:00,bob,203.0.113.5,IN,failed_login,4625.0,malware.exe,normal,/var/tmp/file_7.exe,192.168.1.10
2026-04-01 12:34:30,charlie,10.0.0.5,US,usb_insert,,cmd.exe,normal,/var/tmp/file_29.exe,172.16.0.3
2026-04-01 12:35:00,bob,203.0.113.5,IN,successful_login,4624.0,powershell.exe,normal,/var/tmp/file_34.exe,10.0.0.5
2026-04-01 12:35:30,charlie,10.0.0.5,AU,powershell_encoded,,malware.exe,encoded_command,/var/tmp/file_3.exe,198.51.100.23
2026-04-01 12:36:00,bob,10.0.0.5,RU,process_execution,,svchost.exe,normal,/var/tmp/file_4.exe,192.168.1.10
2026-04-01 12:36:30,bob,192.168.1.10,IN,process_execution,,malware.exe,normal,/var/tmp/file_34.exe,10.0.0.5
2026-04-01 12:37:00,alice,10.0.0.5,CN,usb_insert,,malware.exe,normal,/var/tmp/file_28.exe,172.16.0.3
2026-04-01 12:37:30,charlie,192.168.1.10,AU,file_access,,malware.exe,normal,/var/tmp/file_32.exe,172.16.0.3
2026-04-01 12:38:00,admin,192.168.1.10,AU,process_execution,,svchost.exe,normal,/var/tmp/file_22.exe,203.0.113.5
2026-04-01 12:38:30,guest,198.51.100.23,RU,powershell_encoded,,malware.exe,encoded_command,/var/tmp/file_12.exe,172.16.0.3
2026-04-01 12:39:00,guest,203.0.113.5,CN,port_scan,,explorer.exe,normal,/var/tmp/file_49.exe,172.16.0.3
2026-04-01 12:39:30,charlie,10.0.0.5,CN,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_20.exe,10.0.0.5
2026-04-01 12:40:00,charlie,10.0.0.5,RU,process_execution,,cmd.exe,normal,/var/tmp/file_18.exe,10.0.0.5
2026-04-01 12:40:30,alice,172.16.0.3,AU,suspicious_task,,cmd.exe,normal,/var/tmp/file_26.exe,10.0.0.5
2026-04-01 12:41:00,bob,10.0.0.5,US,process_execution,,powershell.exe,normal,/var/tmp/file_37.exe,172.16.0.3
2026-04-01 12:41:30,guest,198.51.100.23,IN,account_created,,powershell.exe,normal,/var/tmp/file_49.exe,198.51.100.23
2026-04-01 12:42:00,guest,172.16.0.3,AU,successful_login,4624.0,malware.exe,normal,/var/tmp/file_20.exe,203.0.113.5
2026-04-01 12:42:30,bob,198.51.100.23,AU,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_6.exe,203.0.113.5
2026-04-01 12:43:00,bob,203.0.113.5,CN,dns_query,,cmd.exe,normal,/var/tmp/file_6.exe,198.51.100.23
2026-04-01 12:43:30,guest,192.168.1.10,US,powershell_encoded,,explorer.exe,encoded_command,/var/tmp/file_24.exe,192.168.1.10
2026-04-01 12:44:00,charlie,172.16.0.3,CN,file_access,,svchost.exe,normal,/var/tmp/file_24.exe,203.0.113.5
2026-04-01 12:44:30,guest,172.16.0.3,IN,failed_login,4625.0,malware.exe,normal,/var/tmp/file_19.exe,192.168.1.10
2026-04-01 12:45:00,admin,198.51.100.23,AU,log_cleared,,malware.exe,normal,/var/tmp/file_6.exe,10.0.0.5
2026-04-01 12:45:30,bob,203.0.113.5,US,log_cleared,,svchost.exe,normal,/var/tmp/file_27.exe,198.51.100.23
2026-04-01 12:46:00,bob,192.168.1.10,CN,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_30.exe,172.16.0.3
2026-04-01 12:46:30,admin,203.0.113.5,US,dns_query,,malware.exe,normal,/var/tmp/file_3.exe,10.0.0.5
2026-04-01 12:47:00,alice,198.51.100.23,RU,powershell_encoded,,explorer.exe,encoded_command,/var/tmp/file_25.exe,198.51.100.23
2026-04-01 12:47:30,bob,192.168.1.10,IN,dns_query,,svchost.exe,normal,/var/tmp/file_19.exe,10.0.0.5
2026-04-01 12:48:00,bob,10.0.0.5,CN,account_created,,explorer.exe,normal,/var/tmp/file_16.exe,198.51.100.23
2026-04-01 12:48:30,alice,192.168.1.10,CN,file_access,,explorer.exe,normal,/var/tmp/file_24.exe,203.0.113.5
2026-04-01 12:49:00,bob,203.0.113.5,CN,privilege_escalation,,explorer.exe,normal,/var/tmp/file_46.exe,203.0.113.5
2026-04-01 12:49:30,bob,203.0.113.5,CN,powershell_encoded,,svchost.exe,encoded_command,/var/tmp/file_13.exe,203.0.113.5
2026-04-01 12:50:00,alice,198.51.100.23,US,file_access,,malware.exe,normal,/var/tmp/file_13.exe,203.0.113.5
2026-04-01 12:50:30,alice,198.51.100.23,IN,successful_login,4624.0,explorer.exe,normal,/var/tmp/file_42.exe,172.16.0.3
2026-04-01 12:51:00,guest,10.0.0.5,US,powershell_encoded,,explorer.exe,encoded_command,/var/tmp/file_37.exe,198.51.100.23
2026-04-01 12:51:30,guest,203.0.113.5,IN,file_access,,malware.exe,normal,/var/tmp/file_24.exe,192.168.1.10
2026-04-01 12:52:00,alice,172.16.0.3,RU,dns_query,,svchost.exe,normal,/var/tmp/file_15.exe,10.0.0.5
2026-04-01 12:52:30,bob,10.0.0.5,RU,dns_query,,powershell.exe,normal,/var/tmp/file_45.exe,10.0.0.5
2026-04-01 12:53:00,guest,198.51.100.23,US,log_cleared,,powershell.exe,normal,/var/tmp/file_11.exe,203.0.113.5
2026-04-01 12:53:30,charlie,10.0.0.5,IN,process_execution,,powershell.exe,normal,/var/tmp/file_18.exe,198.51.100.23
2026-04-01 12:54:00,guest,172.16.0.3,IN,log_cleared,,explorer.exe,normal,/var/tmp/file_11.exe,192.168.1.10
2026-04-01 12:54:30,admin,192.168.1.10,RU,successful_login,4624.0,explorer.exe,normal,/var/tmp/file_34.exe,198.51.100.23
2026-04-01 12:55:00,guest,172.16.0.3,AU,process_execution,,svchost.exe,normal,/var/tmp/file_41.exe,192.168.1.10
2026-04-01 12:55:30,alice,192.168.1.10,US,dns_query,,svchost.exe,normal,/var/tmp/file_18.exe,10.0.0.5
2026-04-01 12:56:00,charlie,203.0.113.5,US,dns_query,,svchost.exe,normal,/var/tmp/file_43.exe,203.0.113.5
2026-04-01 12:56:30,charlie,198.51.100.23,RU,file_access,,malware.exe,normal,/var/tmp/file_40.exe,192.168.1.10
2026-04-01 12:57:00,guest,172.16.0.3,US,privilege_escalation,,svchost.exe,normal,/var/tmp/file_50.exe,203.0.113.5
2026-04-01 12:57:30,admin,10.0.0.5,CN,successful_login,4624.0,malware.exe,normal,/var/tmp/file_24.exe,192.168.1.10
2026-04-01 12:58:00,admin,192.168.1.10,US,file_access,,powershell.exe,normal,/var/tmp/file_24.exe,10.0.0.5
2026-04-01 12:58:30,charlie,198.51.100.23,AU,privilege_escalation,,cmd.exe,normal,/var/tmp/file_23.exe,192.168.1.10
2026-04-01 12:59:00,alice,10.0.0.5,RU,successful_login,4624.0,svchost.exe,normal,/var/tmp/file_8.exe,203.0.113.5
2026-04-01 12:59:30,bob,172.16.0.3,US,process_execution,,svchost.exe,normal,/var/tmp/file_41.exe,192.168.1.10
2026-04-01 13:00:00,admin,172.16.0.3,CN,port_scan,,cmd.exe,normal,/var/tmp/file_15.exe,172.16.0.3
2026-04-01 13:00:30,admin,203.0.113.5,RU,failed_login,4625.0,powershell.exe,normal,/var/tmp/file_4.exe,10.0.0.5
2026-04-01 13:01:00,charlie,203.0.113.5,IN,privilege_escalation,,cmd.exe,normal,/var/tmp/file_4.exe,198.51.100.23
2026-04-01 13:01:30,charlie,198.51.100.23,CN,suspicious_task,,svchost.exe,normal,/var/tmp/file_29.exe,198.51.100.23
2026-04-01 13:02:00,bob,203.0.113.5,RU,port_scan,,svchost.exe,normal,/var/tmp/file_27.exe,172.16.0.3
2026-04-01 13:02:30,admin,192.168.1.10,US,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_38.exe,172.16.0.3
2026-04-01 13:03:00,alice,192.168.1.10,CN,suspicious_task,,svchost.exe,normal,/var/tmp/file_39.exe,172.16.0.3
2026-04-01 13:03:30,guest,203.0.113.5,AU,log_cleared,,cmd.exe,normal,/var/tmp/file_17.exe,10.0.0.5
2026-04-01 13:04:00,charlie,203.0.113.5,AU,failed_login,4625.0,powershell.exe,normal,/var/tmp/file_36.exe,203.0.113.5
2026-04-01 13:04:30,alice,10.0.0.5,US,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_17.exe,192.168.1.10
2026-04-01 13:05:00,admin,203.0.113.5,US,port_scan,,svchost.exe,normal,/var/tmp/file_27.exe,172.16.0.3
2026-04-01 13:05:30,guest,192.168.1.10,CN,privilege_escalation,,svchost.exe,normal,/var/tmp/file_44.exe,10.0.0.5
2026-04-01 13:06:00,charlie,192.168.1.10,RU,usb_insert,,cmd.exe,normal,/var/tmp/file_37.exe,198.51.100.23
2026-04-01 13:06:30,bob,192.168.1.10,RU,account_created,,malware.exe,normal,/var/tmp/file_4.exe,10.0.0.5
2026-04-01 13:07:00,guest,198.51.100.23,IN,file_access,,explorer.exe,normal,/var/tmp/file_38.exe,192.168.1.10
2026-04-01 13:07:30,alice,172.16.0.3,IN,privilege_escalation,,powershell.exe,normal,/var/tmp/file_42.exe,192.168.1.10
2026-04-01 13:08:00,bob,10.0.0.5,IN,privilege_escalation,,explorer.exe,normal,/var/tmp/file_32.exe,172.16.0.3
2026-04-01 13:08:30,bob,10.0.0.5,AU,log_cleared,,explorer.exe,normal,/var/tmp/file_16.exe,198.51.100.23
2026-04-01 13:09:00,charlie,10.0.0.5,AU,account_created,,powershell.exe,normal,/var/tmp/file_35.exe,172.16.0.3
2026-04-01 13:09:30,guest,203.0.113.5,US,account_created,,malware.exe,normal,/var/tmp/file_26.exe,10.0.0.5
2026-04-01 13:10:00,alice,172.16.0.3,AU,account_created,,powershell.exe,normal,/var/tmp/file_41.exe,203.0.113.5
2026-04-01 13:10:30,admin,198.51.100.23,RU,port_scan,,explorer.exe,normal,/var/tmp/file_50.exe,198.51.100.23
2026-04-01 13:11:00,admin,172.16.0.3,AU,successful_login,4624.0,malware.exe,normal,/var/tmp/file_33.exe,198.51.100.23
2026-04-01 13:11:30,bob,192.168.1.10,CN,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_24.exe,10.0.0.5
2026-04-01 13:12:00,charlie,192.168.1.10,IN,privilege_escalation,,svchost.exe,normal,/var/tmp/file_7.exe,10.0.0.5
2026-04-01 13:12:30,guest,10.0.0.5,US,privilege_escalation,,malware.exe,normal,/var/tmp/file_29.exe,192.168.1.10
2026-04-01 13:13:00,alice,192.168.1.10,RU,suspicious_task,,malware.exe,normal,/var/tmp/file_50.exe,172.16.0.3
2026-04-01 13:13:30,bob,203.0.113.5,IN,usb_insert,,svchost.exe,normal,/var/tmp/file_20.exe,203.0.113.5
2026-04-01 13:14:00,admin,192.168.1.10,AU,file_access,,svchost.exe,normal,/var/tmp/file_9.exe,10.0.0.5
2026-04-01 13:14:30,bob,192.168.1.10,CN,file_access,,cmd.exe,normal,/var/tmp/file_27.exe,192.168.1.10
2026-04-01 13:15:00,alice,172.16.0.3,CN,log_cleared,,powershell.exe,normal,/var/tmp/file_11.exe,10.0.0.5
2026-04-01 13:15:30,bob,10.0.0.5,US,privilege_escalation,,powershell.exe,normal,/var/tmp/file_5.exe,203.0.113.5
2026-04-01 13:16:00,charlie,203.0.113.5,AU,file_access,,malware.exe,normal,/var/tmp/file_26.exe,203.0.113.5
2026-04-01 13:16:30,bob,198.51.100.23,US,privilege_escalation,,explorer.exe,normal,/var/tmp/file_47.exe,172.16.0.3
2026-04-01 13:17:00,charlie,192.168.1.10,RU,dns_query,,malware.exe,normal,/var/tmp/file_13.exe,203.0.113.5
2026-04-01 13:17:30,charlie,192.168.1.10,US,suspicious_task,,malware.exe,normal,/var/tmp/file_11.exe,203.0.113.5
2026-04-01 13:18:00,bob,192.168.1.10,AU,port_scan,,powershell.exe,normal,/var/tmp/file_11.exe,198.51.100.23
2026-04-01 13:18:30,admin,10.0.0.5,AU,log_cleared,,malware.exe,normal,/var/tmp/file_43.exe,203.0.113.5
2026-04-01 13:19:00,admin,198.51.100.23,US,log_cleared,,malware.exe,normal,/var/tmp/file_6.exe,203.0.113.5
2026-04-01 13:19:30,bob,10.0.0.5,AU,file_access,,malware.exe,normal,/var/tmp/file_21.exe,198.51.100.23
2026-04-01 13:20:00,guest,172.16.0.3,AU,file_access,,explorer.exe,normal,/var/tmp/file_23.exe,198.51.100.23
2026-04-01 13:20:30,guest,10.0.0.5,AU,powershell_encoded,,cmd.exe,encoded_command,/var/tmp/file_28.exe,203.0.113.5
2026-04-01 13:21:00,admin,10.0.0.5,AU,powershell_encoded,,explorer.exe,encoded_command,/var/tmp/file_19.exe,203.0.113.5
2026-04-01 13:21:30,alice,172.16.0.3,RU,log_cleared,,malware.exe,normal,/var/tmp/file_24.exe,198.51.100.23
2026-04-01 13:22:00,admin,198.51.100.23,US,suspicious_task,,cmd.exe,normal,/var/tmp/file_35.exe,192.168.1.10
2026-04-01 13:22:30,guest,198.51.100.23,CN,usb_insert,,svchost.exe,normal,/var/tmp/file_6.exe,203.0.113.5
2026-04-01 13:23:00,guest,192.168.1.10,CN,file_access,,explorer.exe,normal,/var/tmp/file_31.exe,172.16.0.3
2026-04-01 13:23:30,charlie,198.51.100.23,CN,port_scan,,powershell.exe,normal,/var/tmp/file_17.exe,198.51.100.23
2026-04-01 13:24:00,alice,172.16.0.3,IN,process_execution,,cmd.exe,normal,/var/tmp/file_13.exe,192.168.1.10
2026-04-01 13:24:30,charlie,198.51.100.23,IN,suspicious_task,,svchost.exe,normal,/var/tmp/file_45.exe,203.0.113.5
2026-04-01 13:25:00,charlie,10.0.0.5,AU,file_access,,cmd.exe,normal,/var/tmp/file_36.exe,192.168.1.10
2026-04-01 13:25:30,charlie,198.51.100.23,RU,failed_login,4625.0,svchost.exe,normal,/var/tmp/file_25.exe,172.16.0.3
2026-04-01 13:26:00,bob,10.0.0.5,US,failed_login,4625.0,malware.exe,normal,/var/tmp/file_37.exe,10.0.0.5
2026-04-01 13:26:30,guest,203.0.113.5,IN,privilege_escalation,,cmd.exe,normal,/var/tmp/file_14.exe,172.16.0.3
2026-04-01 13:27:00,charlie,10.0.0.5,CN,privilege_escalation,,svchost.exe,normal,/var/tmp/file_42.exe,10.0.0.5
2026-04-01 13:27:30,guest,192.168.1.10,US,privilege_escalation,,cmd.exe,normal,/var/tmp/file_12.exe,198.51.100.23
2026-04-01 13:28:00,charlie,172.16.0.3,IN,suspicious_task,,powershell.exe,normal,/var/tmp/file_42.exe,192.168.1.10
2026-04-01 13:28:30,admin,172.16.0.3,US,successful_login,4624.0,cmd.exe,normal,/var/tmp/file_41.exe,203.0.113.5
2026-04-01 13:29:00,alice,192.168.1.10,CN,log_cleared,,explorer.exe,normal,/var/tmp/file_1.exe,10.0.0.5
